Date,User,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
2025-09-10T10:26:30.609Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,2750,5,51007,135,53897,0.03
2025-09-10T10:26:24.397Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,465,7,50542,136,51150,0.02
2025-09-10T10:26:22.976Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T10:26:14.571Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,4113,7,46429,409,50958,0.04
2025-09-10T10:26:13.015Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T10:26:03.950Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,4487,7,41942,263,46699,0.04
2025-09-10T10:26:03.096Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T10:25:55.277Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,3740,7,38202,246,42195,0.04
2025-09-10T10:25:53.209Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T10:25:43.167Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,7026,7,31176,251,38460,0.05
2025-09-10T10:25:41.221Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T10:25:31.946Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,17741,7,13435,274,31457,0.09
2025-09-10T10:25:31.502Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T10:25:28.317Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,2834,3,10601,250,13688,0.02
2025-09-10T10:23:41.549Z,demo-user@example.com,,,On-Demand,auto,No,6641,0,152859,3430,162930,0.04
2025-09-10T10:14:25.211Z,demo-user@example.com,,,On-Demand,auto,No,8784,0,111134,3006,122924,0.04
2025-09-10T10:06:36.282Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,2998,5,29724,230,32957,0.03
2025-09-10T10:06:33.135Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,18802,277,10922,2660,32661,0.14
2025-09-10T10:01:39.468Z,demo-user@example.com,,,On-Demand,auto,No,1350,0,44971,713,47034,0.04
2025-09-10T09:59:51.780Z,demo-user@example.com,,,On-Demand,auto,No,201,0,14521,61,14783,0.04
2025-09-10T09:59:24.783Z,demo-user@example.com,,,"Errored, No Charge",auto,No,2456,0,50840,1230,54526,-
2025-09-10T09:58:13.791Z,demo-user@example.com,,,On-Demand,auto,No,1671,0,10116,249,12036,0.04
2025-09-10T09:57:38.493Z,demo-user@example.com,,,On-Demand,auto,No,3886,0,38884,366,43136,0.04
2025-09-10T09:52:44.481Z,demo-user@example.com,,,On-Demand,auto,No,2971,0,44800,1203,48974,0.04
2025-09-10T09:05:11.010Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,3443,6,46080,389,49918,0.04
2025-09-10T09:04:16.110Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,2295,7,43785,3277,49364,0.09
2025-09-10T09:04:14.931Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T09:04:08.075Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,4722,7,39063,210,44002,0.04
2025-09-10T09:04:06.552Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T09:04:05.094Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T09:03:58.031Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,6634,7,32429,341,39411,0.05
2025-09-10T09:03:55.903Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T09:03:55.190Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T09:03:44.520Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,7410,7,25019,445,32881,0.05
2025-09-10T09:03:42.418Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T09:03:41.519Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T09:03:28.590Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,6639,7,18380,320,25346,0.04
2025-09-10T09:03:26.445Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T09:03:25.419Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T09:03:16.583Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,4372,7,14008,286,18673,0.03
2025-09-10T09:03:14.745Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T09:03:14.164Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T09:02:56.556Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,3238,3,10770,284,14295,0.02
2025-09-10T09:00:32.575Z,demo-user@example.com,,,Included,claude-4-sonnet,No,785,31,10928,556,12300,0.04
2025-09-10T08:57:29.876Z,demo-user@example.com,,,On-Demand,claude-4-sonnet,No,556,27,10372,760,11715,0.04
2025-09-10T08:53:24.955Z,demo-user@example.com,,,On-Demand,claude-4-sonnet,No,400,2,9972,556,10930,0.04
2025-09-10T08:53:24.730Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,4047,7,36521,465,41040,0.04
2025-09-10T08:53:23.540Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T08:52:59.898Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,7493,7,29028,239,36767,0.05
2025-09-10T08:52:57.972Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T08:52:51.701Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,10349,7,18679,251,29286,0.06
2025-09-10T08:52:50.299Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T08:52:48.127Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T08:52:41.299Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,4671,7,14008,353,19039,0.03
2025-09-10T08:52:40.748Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T08:52:40.167Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T08:52:36.245Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,3238,3,10770,300,14311,0.02
2025-09-10T08:52:27.778Z,demo-user@example.com,,,"Errored, No Charge",claude-4-sonnet-1m,Yes,0,0,0,0,0,-
2025-09-10T08:50:22.818Z,demo-user@example.com,,,On-Demand,claude-4-sonnet,No,493,3,9479,365,10340,0.04
2025-09-10T08:48:06.704Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,495,2,23856,191,24544,0.01
2025-09-10T08:47:54.588Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,3014,2,20842,132,23990,0.02
2025-09-10T08:47:39.760Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,3505,3,17337,157,21002,0.02
2025-09-10T08:47:35.966Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,282,4,17055,151,17492,0.01
2025-09-10T08:47:30.576Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,244,4,16811,109,17168,0.01
2025-09-10T08:47:22.074Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,3420,5,13391,158,16974,0.02
2025-09-10T08:47:10.856Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,973,3,12418,172,13566,0.01
2025-09-10T08:45:34.215Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,658,5,43940,2,44605,0.02
2025-09-10T08:45:22.032Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,928,5,43012,502,44447,0.03
2025-09-10T08:45:00.442Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,267,5,42745,770,43787,0.03
2025-09-10T08:44:49.047Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,4053,7,38692,249,43001,0.04
2025-09-10T08:44:47.041Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T08:44:44.524Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T08:44:35.390Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,5884,7,32808,389,39088,0.05
2025-09-10T08:44:33.845Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T08:44:32.050Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T08:44:21.057Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,4827,7,27981,393,33208,0.04
2025-09-10T08:44:19.095Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T08:44:17.791Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T08:44:08.478Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,6840,7,21141,431,28419,0.05
2025-09-10T08:44:07.083Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T08:44:04.775Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T08:43:57.466Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,7762,7,13379,395,21543,0.05
2025-09-10T08:43:56.615Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T08:43:55.003Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T08:43:48.334Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,2778,3,10601,347,13729,0.02
2025-09-10T08:39:54.360Z,demo-user@example.com,,,On-Demand,auto,No,850,0,16512,701,18063,0.04
2025-09-10T08:39:48.496Z,demo-user@example.com,,,"Errored, No Charge",auto,No,653,0,7273,246,8172,-
2025-09-10T08:39:45.244Z,demo-user@example.com,,,"Aborted, Not Charged",auto,No,,,,,,0.00
2025-09-10T08:36:59.868Z,demo-user@example.com,,,On-Demand,auto,No,2359,0,8893,395,11647,0.04
2025-09-10T08:36:51.312Z,demo-user@example.com,,,"Aborted, Not Charged",auto,No,,,,,,0.00
2025-09-10T08:35:33.907Z,demo-user@example.com,,,On-Demand,auto,No,178,0,17335,157,17670,0.04
2025-09-10T08:34:12.877Z,demo-user@example.com,,,On-Demand,auto,No,4874,0,78934,499,84307,0.04
2025-09-10T08:06:43.218Z,demo-user@example.com,,,On-Demand,auto,No,1865,120,21672,2431,26088,0.04
2025-09-10T08:05:04.762Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,353,1,24855,330,25539,0.02
2025-09-10T08:04:56.110Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,410,1,24445,194,25050,0.01
2025-09-10T08:04:44.036Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,1083,2,23362,186,24633,0.02
2025-09-10T08:04:37.044Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,447,3,22915,589,23954,0.02
2025-09-10T08:03:53.645Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,3679,4,19236,212,23131,0.03
2025-09-10T08:03:46.547Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,298,5,18938,2225,21466,0.05
2025-09-10T08:03:32.821Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,6040,6,12898,281,19225,0.04
2025-09-10T08:03:25.791Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,2297,3,10601,105,13006,0.02
2025-09-09T16:27:15.327Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,83,0,73533,604,74220,0.04
2025-09-09T16:27:08.820Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,508,0,73025,66,73599,0.03
2025-09-09T16:27:04.972Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,168,0,72857,198,73223,0.03
2025-09-09T16:26:47.410Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,2565,0,70292,66,72923,0.04
2025-09-09T16:26:40.009Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,521,0,69771,1225,71517,0.05
2025-09-09T16:26:35.895Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,265,0,69506,193,69964,0.03
2025-09-09T16:26:24.891Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,1189,0,68317,85,69591,0.03
2025-09-09T16:26:08.988Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,1843,0,66474,527,68844,0.04
2025-09-09T16:26:02.759Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,156,0,66318,1010,67484,0.04
2025-09-09T16:25:58.848Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,2116,0,64202,99,66417,0.03
2025-09-09T16:25:53.666Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,53280,1840,10922,191,66233,0.25
2025-09-09T16:19:32.546Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,83,0,63604,512,64199,0.03
2025-09-09T16:19:21.572Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,1026,0,62578,66,63670,0.03
2025-09-09T16:19:11.086Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,672,0,61906,541,63119,0.04
2025-09-09T16:18:47.607Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,2631,0,59275,396,62302,0.04
2025-09-09T16:18:38.076Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,1355,0,57920,1461,60736,0.05
2025-09-09T16:18:34.742Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,46998,429,10922,465,58814,0.23
2025-09-09T16:10:39.874Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,83,0,57349,485,57917,0.03
2025-09-09T16:10:31.653Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,973,0,56376,66,57415,0.03
2025-09-09T16:10:24.060Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,962,0,55414,498,56874,0.03
2025-09-09T16:10:15.305Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,937,0,54477,483,55897,0.03
2025-09-09T16:10:11.533Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,43555,74,10922,462,55013,0.21
2025-09-09T16:01:45.160Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,359,0,54075,40,54474,0.02
2025-09-09T16:01:31.152Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,944,0,53131,342,54417,0.03
2025-09-09T16:01:15.560Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,2525,0,50606,518,53649,0.04
2025-09-09T16:01:12.063Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,39684,603,10922,1097,52306,0.20
2025-09-09T15:44:47.786Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,264,0,50326,13,50603,0.02
2025-09-09T15:44:35.402Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,1161,0,49165,247,50573,0.03
2025-09-09T15:44:31.890Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,61,438,49104,488,50091,0.03
2025-09-09T15:43:57.226Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,824,0,48280,58,49162,0.02
2025-09-09T15:43:40.950Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,325,0,47955,657,48937,0.03
2025-09-09T15:43:36.448Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,137,0,47818,138,48093,0.02
2025-09-09T15:43:30.858Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,235,0,47583,120,47938,0.02
2025-09-09T15:43:25.830Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,778,1,46805,137,47721,0.02
2025-09-09T15:42:56.240Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,4787,1,42018,96,46902,0.04
2025-09-09T15:42:48.627Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,1015,2,41003,2403,44423,0.06
2025-09-09T15:42:45.181Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,3272,3,37731,468,41474,0.04
2025-09-09T15:42:40.661Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,313,3,37418,100,37834,0.02
2025-09-09T15:42:25.616Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,1975,3,35443,144,37565,0.02
2025-09-09T15:42:21.320Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,490,4,34953,1006,36453,0.03
2025-09-09T15:42:17.297Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,534,4,34419,72,35029,0.02
2025-09-09T15:42:13.273Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,94,4,34325,59,34482,0.01
2025-09-09T15:42:09.866Z,demo-user@example.com,,,"Errored, No Charge",claude-4-sonnet-1m,Yes,157,4,34168,61,34390,-
2025-09-09T15:42:02.313Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,249,4,33919,81,34253,0.01
2025-09-09T15:41:56.830Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,164,5,33755,244,34168,0.02
2025-09-09T15:41:51.956Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,22833,3,10922,263,34021,0.11
2025-09-09T15:22:24.003Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,300,0,49627,651,50578,0.03
2025-09-09T15:22:20.169Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,147,0,49480,155,49782,0.02
2025-09-09T15:22:15.799Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,759,0,48721,130,49610,0.02
2025-09-09T15:22:12.378Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,94,0,48627,77,48798,0.02
2025-09-09T15:22:08.159Z,demo-user@example.com,,,"Errored, No Charge",claude-4-sonnet-1m,Yes,162,0,48465,61,48688,-
2025-09-09T15:21:50.501Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,1667,0,46798,86,48551,0.03
2025-09-09T15:21:45.242Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,315,1,46483,927,47726,0.03
2025-09-09T15:21:38.230Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,483,1,46000,168,46652,0.02
2025-09-09T15:21:29.772Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,1190,2,44810,207,46209,0.03
2025-09-09T15:21:25.428Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,3253,3,41557,548,45361,0.04
2025-09-09T15:21:20.532Z,demo-user@example.com,,,"Errored, No Charge",claude-4-sonnet-1m,Yes,356,3,41201,81,41641,-
2025-09-09T15:21:15.878Z,demo-user@example.com,,,"Errored, No Charge",claude-4-sonnet-1m,Yes,443,3,40758,206,41410,-
2025-09-09T15:21:06.840Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,3675,3,37083,272,41033,0.03
2025-09-09T15:20:43.685Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,3041,4,34042,157,37244,0.03
2025-09-09T15:20:38.846Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,274,5,33768,1299,35346,0.04
2025-09-09T15:20:34.299Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,22846,3,10922,260,34031,0.11
2025-09-09T14:58:00.729Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,81,0,51861,384,52326,0.03
2025-09-09T14:57:55.516Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,416,0,51445,64,51925,0.02
2025-09-09T14:57:51.123Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,165,0,51280,183,51628,0.02
2025-09-09T14:57:45.103Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,282,0,50998,85,51365,0.02
2025-09-09T14:57:37.519Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,509,0,50489,153,51151,0.02
2025-09-09T14:57:31.159Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,413,0,50076,234,50723,0.02
2025-09-09T14:57:24.195Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,494,0,49582,190,50266,0.02
2025-09-09T14:57:17.183Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,443,0,49139,234,49816,0.02
2025-09-09T14:57:05.782Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,1098,0,48041,211,49350,0.03
2025-09-09T14:56:55.688Z,demo-user@example.com,,,"Errored, No Charge",claude-4-sonnet-1m,Yes,989,0,47052,592,48633,-
2025-09-09T14:56:36.295Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,1550,0,45502,595,47647,0.03
2025-09-09T14:56:31.236Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,607,0,44895,1026,46528,0.04
2025-09-09T14:56:26.660Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,33973,364,10922,192,45451,0.16
2025-09-09T14:47:25.172Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,421,0,43909,562,44892,0.03
2025-09-09T14:47:21.629Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,183,0,43726,104,44013,0.02
2025-09-09T14:47:17.400Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,98,0,43628,107,43833,0.02
2025-09-09T14:46:56.671Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,702,0,42926,81,43709,0.02
2025-09-09T14:46:53.195Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,471,0,42455,307,43233,0.02
2025-09-09T14:46:49.486Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,166,0,42289,107,42562,0.02
2025-09-09T14:46:44.720Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,672,0,41617,96,42385,0.02
2025-09-09T14:46:40.345Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,109,0,41508,112,41729,0.02
2025-09-09T14:46:34.817Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,325,0,41183,92,41600,0.02
2025-09-09T14:46:20.001Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,2148,0,39035,162,41345,0.03
2025-09-09T14:46:15.051Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,761,0,38274,1161,40196,0.04
2025-09-09T14:46:10.507Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,180,0,38094,79,38353,0.02
2025-09-09T14:46:05.775Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,473,0,37621,141,38235,0.02
2025-09-09T14:45:55.193Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,1206,0,36415,102,37723,0.02
2025-09-09T14:45:45.675Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,708,0,35707,514,36929,0.03
2025-09-09T14:45:41.964Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,327,0,35380,337,36044,0.02
2025-09-09T14:45:35.608Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,645,0,34735,162,35542,0.02
2025-09-09T14:45:29.520Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,622,0,34113,306,35041,0.02
2025-09-09T14:45:18.974Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,1373,1,32740,274,34388,0.02
2025-09-09T14:44:50.430Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,464,2,32276,663,33405,0.03
2025-09-09T14:44:44.140Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,311,3,31965,185,32464,0.02
2025-09-09T14:44:36.249Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,142,4,31823,294,32263,0.02
2025-09-09T14:44:28.850Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,4092,4,27731,96,31923,0.03
2025-09-09T14:44:23.030Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,4261,5,23470,137,27873,0.03
2025-09-09T14:44:19.384Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,12548,3,10922,153,23626,0.06
2025-09-09T14:14:47.386Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,1393,2,42997,307,44699,0.03
2025-09-09T14:14:34.954Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,1802,3,41195,603,43603,0.03
2025-09-09T14:14:16.867Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,2070,4,39125,1064,42263,0.04
2025-09-09T14:14:12.345Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,26260,2,12865,1315,40442,0.15
2025-09-09T14:13:59.993Z,demo-user@example.com,,,"Errored, No Charge",claude-4-sonnet-1m,Yes,0,0,0,0,0,-
2025-09-09T14:13:55.551Z,demo-user@example.com,,,"Errored, No Charge",claude-4-sonnet-1m,Yes,0,0,0,0,0,-
2025-09-09T14:09:52.068Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,84,1,30401,283,30769,0.02
2025-09-09T14:09:47.625Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,405,2,29996,66,30469,0.01
2025-09-09T14:09:38.161Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,965,3,29031,165,30164,0.02
2025-09-09T14:09:32.917Z,demo-user@example.com,,,Included,claude-4-sonnet-1m,Yes,1156,4,27875,474,29509,0.02
